_id,PK,CCR,AGE,GENDER,RACE,MONTHNUM,DAY,YEAR,DATE,MONTHYEAR,MONTHNAME,DAYOFWEEK,TIME,NUMMIN,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,group,zone_name,ISSAMEDISTANCE
726,1974970,16140215,35,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Thursday,23:30:00,1410,"100 Block Charles ST Pittsburgh, PA 15210",3921 Theft by Unlawful Taking or Disposition. / 3922 Theft by Deception.,"7300 Block Idlewild ST Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89378081,40.45749625,30-39,East End (North),0
515,1974976,16150775,34,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Wednesday,11:00:00,660,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"300 Block Blvd Of The Allies Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00185334,40.43809116,30-39,Downtown/Hill/Strip,0
406,1974979,16152897,34,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Saturday,11:00:00,660,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"300 Block Blvd Of The Allies Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00185334,40.43809116,30-39,Downtown/Hill/Strip,0
325,1974956,16120920,31,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Tuesday,20:34:00,1234,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"200 Block Burrows ST Pittsburgh, PA 15213",Terrace Village,2,510,6,3,-79.96802029,40.43861001,30-39,Downtown/Hill/Strip,0
592,1975342,16161356,30,Female,Black,9,6,2016,6-Sep-16,Sep-16,September,Wednesday,18:58:00,1138,"600 Block 1st AV Pittsburgh, PA 15219",1786 Required Financial Responsibility. / 3743 Accidents Involving Damage to Attended Veh. or Property,"3700 Block Brighton RD Pittsburgh, PA 15212",Brighton Heights,1,2708,1,1,-80.03519475,40.48324656,30-39,North Side,0
213,1974962,16130025,25,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Tuesday,20:51:00,1251,"1800 Block Centre AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"Watson ST & Chatham SQ Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.99098782,40.43836444,20-29,Downtown/Hill/Strip,0
69,1974974,16150703,24,Female,Black,9,6,2016,6-Sep-16,Sep-16,September,Friday,11:00:00,660,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"100 Block Sheffield ST Pittsburgh, PA 15233",Fineview,1,2509,6,1,-80.01979575,40.45410332,20-29,North Side,0
427,1974961,16126721,23,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Saturday,11:40:00,700,"900 Block Second AV Pittsburgh, PA 15219",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 4304(a)(1) Enhanced Endangering Welfare of Children - Course of Conduct,"4400 Block Penn AV Pittsburgh, PA 15224",Central Lawrenceville,2,902,7,2,-79.9532507,40.46591305,20-29,Downtown/Hill/Strip,0
692,1974995,16134891,21,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Friday,13:50:00,830,"Manton WY & Asteroid WY Pittsburgh, PA 15210",9015 Failure To Appear/Arrest on Attachment Order,"Middle ST & Foreland ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99938941,40.45456873,20-29,North Side,0
185,1974969,16146062,20,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Tuesday,13:03:00,783,"800 Block Greentree RD Pittsburgh, PA 15220",2702 Aggravated Assault.,"Centre AV & Crawford ST Pittsburgh, PA 15219",Golden Triangle/Civic Arena,2,201,6,6,-79.9860099,40.441029639999996,20-29,Downtown/Hill/Strip,0
271,1975411,16164088,20,Male,Black,9,6,2016,6-Sep-16,Sep-16,September,Thursday,15:00:00,900,"400 Block Zara ST Pittsburgh, PA 15210",2701 Simple Assault.,"1700 Block Arlington AV Pittsburgh, PA 15210",South Side Slopes,3,1706,NA,NA,-79.98647478,40.4175495,20-29,South Side,0
548,1974955,16119398,20,Female,Black,9,6,2016,6-Sep-16,Sep-16,September,Monday,13:40:00,820,"600 Block Smithfield ST Pittsburgh, PA 15222",9015 Failure To Appear/Arrest on Attachment Order,"200 Block 5th AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00207379,40.44122843,20-29,Downtown/Hill/Strip,0
932,1975633,16165065,58,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Sunday,01:00:00,60,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"300 Block Virginia AV Pittsburgh, PA 15211",Mount Washington,3,1903,2,5,-80.01078734,40.43144188,50-59,South Side,0
153,1975506,16166202,56,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Friday,15:09:00,909,"600 Block 1st AV Pittsburgh, PA 15219",5901 Open Lewdness. / 13(a)(16) Possession of Controlled Substance,"600 Block Commonwealth PL Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.0064055,40.44173292,50-59,Downtown/Hill/Strip,0
426,1974958,16125870,37,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Friday,10:43:00,643,"900 Block Second AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"1300 Block Barr AV Pittsburgh, PA 15205",Westwood,6,2811,2,5,-80.05262364,40.43646662,30-39,West End/South Side,0
2224,1977303,16147731,36,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Thursday,11:30:00,690,"900 Block 2ND AV Pittsburgh, PA 15219",3925 Receiving Stolen Property.,"30 Block Holt ST Pittsburgh, PA 15203",South Side Slopes,3,1608,3,4,-79.97221981,40.42208967,30-39,South Side,0
506,1975024,16163086,29,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Monday,12:53:00,773,"1700 Block E Carson ST Pittsburgh, PA 15203",4915 Failure to Comply with Megans Law,"1800 Block Ringwalt ST Pittsburgh, PA 15216",Beechview,6,1920,4,5,-80.01954484,40.4075032,20-29,West End/South Side,0
1006,1975719,16166519,21,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Thursday,16:44:00,1004,"600 Block 1st AV Pittsburgh, PA 15219",493(1) Furnishing Liquor/Malt to Intox.Persons/Minors.Etc. / 6310.1 Selling Liquor to Minors / 601.19 Social Host and Underage Drinking,"300 Block Atwood ST Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95594514,40.43951759,20-29,East End (South)/North Side,0
1007,1975720,16166519,21,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Friday,16:44:00,1004,"600 Block 1st AV Pittsburgh, PA 15219",493(1) Furnishing Liquor/Malt to Intox.Persons/Minors.Etc. / 6310.1 Selling Liquor to Minors / 601.19 Social Host and Underage Drinking,"300 Block Atwood ST Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95594514,40.43951759,20-29,East End (South)/North Side,0
1130,1975895,16168270,19,Male,White,9,6,2016,6-Sep-16,Sep-16,September,Tuesday,19:01:00,1141,"1500 Block Noblestown RD Pittsburgh, PA 15220",908 Prohibited Offensive Weapons. / 2702 Aggravated Assault. / 4910 Tampering with or Fabricating Physical Evidence. / 13(a)(31) Marijuana: Possession Small Amount,"600 Block Noblestown RD Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03966261,40.43722816,10-19,West End/South Side,0
1376,1976183,16167526,70,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Wednesday,18:35:00,1115,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 627.02(b) Possession or Smoking of a Small Amount of Marijuana,"Fountain ST & Shockoe WY Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.00596813,40.45899251,60 and greater,North Side,0
804,1975263,16160011,35,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Friday,04:00:00,240,"900 Block 2ND AV Pittsburgh, PA 15219",3502 Burglary.,"900 Block Liberty AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99793652,40.44288811,30-39,Downtown/Hill/Strip,0
243,1975418,16159147,30,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Thursday,21:08:00,1268,"3600 Block Brownsville RD Pittsburgh, PA 15210",903 Criminal Conspiracy. / 3701 Robbery.,"General Robinson ST & Tony Dorsett DR Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01030287,40.44727154,30-39,North Side,0
634,1975524,16167374,27,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Wednesday,15:18:00,918,"5600 Block Rural ST Pittsburgh, PA 15206",2701 Simple Assault.,"5200 Block Schenley AV Pittsburgh, PA 15224",Garfield,5,1016,9,2,-79.93886079,40.4719186,20-29,East End (North),0
1382,1976189,16167610,22,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Tuesday,21:35:00,1295,"600 Block Bennett ST & Collier ST Pittsburgh, PA 15208","2702 Aggravated Assault. / 3304 Criminal Mischief. / 4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant","600 Block N Braddock AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89103421,40.45316323,20-29,East End (North),0
2222,1977301,16120214,19,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Tuesday,22:00:00,1320,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault.,"100 Block Burrows ST Pittsburgh, PA 15213",West Oakland,4,402,6,3,-79.96671218,40.43979697,10-19,East End (South)/North Side,0
2226,1977305,16167589,17,Male,Black,9,5,2016,5-Sep-16,Sep-16,September,Saturday,20:55:00,1255,"Livery WY & Samantha WY Pittsburgh, PA 15206",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 1501 Drivers Required to be Licensed. / 3309 Driving on Roadways Laned for Traffic. / 627.02(b) Possession or Smoking of a Small Amount of Marijuana,"N Negley AV & Hays ST Pittsburgh, PA 15206",East Liberty,5,1113,9,2,-79.92705582,40.46976457,10-19,East End (North),0
432,1974819,16150923,56,Female,White,9,5,2016,5-Sep-16,Sep-16,September,Thursday,03:50:00,230,"600 Block 1st AV Pittsburgh, PA 15219",3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Anderson ST & General Robinson ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00074104,40.44894219,50-59,North Side,0
90,1975133,16158630,33,Male,White,9,5,2016,5-Sep-16,Sep-16,September,Friday,17:24:00,1044,"1st AV & Blvd Of The Allies Pittsburgh, PA 15219",3925 Receiving Stolen Property. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving,"600 Block S 10th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98852842,40.4265902,30-39,South Side,0
877,1975566,16167150,31,Male,White,9,5,2016,5-Sep-16,Sep-16,September,Monday,02:22:00,142,"300 Block S Main ST Pittsburgh, PA 15220",5503 Disorderly Conduct. / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"2700 Block Liberty AV Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.9756143,40.45484762,30-39,Downtown/Hill/Strip,0
1009,1975722,16166528,21,Male,Black,9,4,2016,4-Sep-16,Sep-16,September,Sunday,01:21:00,81,"E Carson ST & Smithfield ST Pittsburgh, PA 15203",5104 Resisting Arrest or Other Law Enforcement. / 6106 Firearms not to be Carried without a License. / 3316(a) use of interactive wireless communications devices for text-based communications while operating motor vehicles prohibited,"E. Carson Street & Smithfield Street Pittsburgh, PA 15203",South Side Flats,3,1702,2,5,-80.0039616,40.43216451,20-29,South Side,0
884,1975573,16165194,20,Female,Black,9,4,2016,4-Sep-16,Sep-16,September,Monday,23:33:00,1413,"1600 Block Sandusky CT Pittsburgh, PA 15212",3925 Receiving Stolen Property. / 5123 Contraband. / 13(a)(16) Possession of Controlled Substance,"2900 Block Lanpark ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.05650655,40.45338336,20-29,West End/South Side,0
913,1975602,16166144,53,Female,Black,9,3,2016,3-Sep-16,Sep-16,September,Tuesday,15:30:00,930,"100 Block Peffer RD Turtle Creek, PA 15145",9093 Indirect Criminal Contempt,"800 Block Inwood ST Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90490796,40.45821009,50-59,East End (North),0
870,1975559,16166373,52,Male,Black,9,3,2016,3-Sep-16,Sep-16,September,Monday,21:00:00,1260,"100 Block Chalfont ST Pittsburgh, PA 15210","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)","200 Block Chalfont ST Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.00386651,40.41654202,50-59,South Side,0
405,1974977,16150943,38,Male,Black,9,3,2016,3-Sep-16,Sep-16,September,Friday,08:30:00,510,"1000 Block Airport BL Pittsburgh, PA 15231",1543 Driving While Operating Privilege is Suspended or Revoked. / 3308 One-Way Roadways and Rotary Traffic Islands. / 3742.1 Accident Involv. Death/Inj. While not Licensed,"Chestnut ST & Peralta ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99479726,40.45580922,30-39,North Side,0
324,1974952,16083572,29,Male,Black,9,3,2016,3-Sep-16,Sep-16,September,Monday,02:30:00,150,"East Liberty BL & Negley Run BL Pittsburgh, PA 15206",2701 Simple Assault.,"800 Block Cherokee ST Pittsburgh, PA 15219",Upper Hill,2,506,6,3,-79.96086923,40.45133611,20-29,Downtown/Hill/Strip,0
323,1974947,16062618,19,Male,Black,9,3,2016,3-Sep-16,Sep-16,September,Sunday,14:30:00,870,"700 Block Industry ST Pittsburgh, PA 15210",2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"800 Block Penn AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99909277,40.44329071,10-19,Downtown/Hill/Strip,0
1067,1975803,16165814,28,Male,Unknown,9,3,2016,3-Sep-16,Sep-16,September,Tuesday,00:10:00,10,"300 Block Station Square DR W Pittsburgh, PA 15219",2701 Simple Assault. / 2902 Unlawful Restraint.,"300 Block Station Square DR Pittsburgh, PA 15219",South Shore,3,1921,2,5,-80.00625719,40.43444035,20-29,South Side,0
418,1975476,16165815,42,Female,White,9,3,2016,3-Sep-16,Sep-16,September,Thursday,00:25:00,25,"Blvd Of The Allies & Stanwix ST Pittsburgh, PA 15222",3111 Obedience to Traffic-Control Devices. / 13(a)(16) Possession of Controlled Substance / 3802(a)(1) DUI - General Impairment,"Liberty AV & Stanwix ST Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00389726,40.44137136,40-49,Downtown/Hill/Strip,0
422,1975528,16165911,23,Male,White,9,3,2016,3-Sep-16,Sep-16,September,Monday,03:58:00,238,"2200 Block Sarah ST Pittsburgh, PA 15203",907 Possessing Instruments of Crime. / 2706 Terroristic Threats. / 2903 False Imprisonment. / 3502 Burglary. / 3701 Robbery. / 4952 Intimidation of Witnesses or Victims / 6106 Firearms not to be Carried without a License. / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"100 Block S 21st ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.97636114,40.42827633,20-29,South Side,0
864,1974818,16135802,55,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,10:00:00,600,"600 Block 1ST AV Pittsburgh, PA 15219",3925 Receiving Stolen Property.,"400 Block N Highland AV Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92217164,40.4651578,50-59,East End (North),0
878,1975567,16165110,40,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,01:42:00,102,"1400 Block E Carson ST Pittsburgh, PA 15203",2701 Simple Assault.,"S 18th ST & Wrights WY Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98051371,40.42922838,40-49,South Side,0
2223,1977302,16139780,34,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Wednesday,18:50:00,1130,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING","S 19th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97913523,40.42867011,30-39,South Side,0
294,1975129,16159672,26,Female,Black,9,2,2016,2-Sep-16,Sep-16,September,Saturday,20:00:00,1200,"900 Block SECOND AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 3304 Criminal Mischief.,"200 Block Essen ST Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00254614,40.47306871,20-29,North Side,0
636,1974946,16024464,22,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Friday,20:00:00,1200,"900 Block 2nd AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 3701 Robbery.,"400 Block Alice ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.9951082,40.41011494,20-29,South Side,0
927,1975628,16165414,22,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,13:51:00,831,"30 Block E Carson ST Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2702 Aggravated Assault. / 3701 Robbery. / 6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount,"200 Block Lelia ST Pittsburgh, PA 15211",Mount Washington,3,1915,2,5,-80.01029985,40.4218219,20-29,South Side,0
925,1975626,16165414,17,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Sunday,13:51:00,831,"30 Block E Carson ST Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2702 Aggravated Assault. / 3701 Robbery. / 13(a)(31) Marijuana: Possession Small Amount / 6110.1 Possesion of Firearm by Minor,"200 Block Lelia ST Pittsburgh, PA 15211",Mount Washington,3,1915,2,5,-80.01029985,40.4218219,10-19,South Side,0
402,1975022,16155169,16,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,11:50:00,710,"7100 Block Highland DR Pittsburgh, PA 15206",903 Criminal Conspiracy. / 3702 Robbery of Motor Vehicle.,"6400 Block Frankstown AV Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.915653,40.46077054,10-19,East End (North),0
926,1975627,16165414,16,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Monday,13:51:00,831,"30 Block E Carson ST Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2702 Aggravated Assault. / 3701 Robbery. / 6110.1 Possesion of Firearm by Minor,"200 Block Lelia ST Pittsburgh, PA 15211",Mount Washington,3,1915,2,5,-80.01029985,40.4218219,10-19,South Side,0
234,1975176,16158664,15,Male,Black,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,19:05:00,1145,"2100 Block Bedford AV Pittsburgh, PA 15219",3701 Robbery. / 13(a)(16) Possession of Controlled Substance,"Miller ST & Colwell ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98206592,40.43911032,10-19,Downtown/Hill/Strip,0
668,1975339,16163667,46,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,14:00:00,840,"600 Block First AV Pittsburgh, PA 15219",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness,"Liberty AV & 31st ST Pittsburgh, PA 15201",Strip District,2,203,7,6,-79.9706862,40.45922264,40-49,Downtown/Hill/Strip,0
1001,1975702,16165571,42,Female,White,9,2,2016,2-Sep-16,Sep-16,September,Saturday,18:03:00,1083,"600 Block 1st AV Pittsburgh, PA 15219",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks / 13(a)(32) Paraphernalia - Use or Possession,"Fountain ST & Shockoe WY Pittsburgh, PA 15212",Central Northside,1,2206,6,1,-80.00596813,40.45899251,40-49,North Side,0
754,1975365,16162915,40,Female,White,9,2,2016,2-Sep-16,Sep-16,September,Thursday,01:50:00,110,"600 Block 1st AV Pittsburgh, PA 15219",3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"300 Block S Negley AV Pittsburgh, PA 15206",Friendship,5,807,7,2,-79.93276665,40.4606234,40-49,East End (North),0
570,1975403,16164254,35,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,13:00:00,780,"600 Block 1st AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 2709 Harassment (Non-Specific),"100 Block Wynoka ST Pittsburgh, PA 15210",Carrick,3,2902,4,4,-79.9891383,40.40530274,30-39,South Side,0
945,1975646,16165069,32,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Saturday,00:35:00,35,"30 Block Woodville AV Pittsburgh, PA 15220",2702 Aggravated Assault.,"1600 Block Jancey ST Pittsburgh, PA 15206",Morningside,5,1014,7,2,-79.92847499,40.48253196,30-39,East End (North),0
879,1975568,16165138,32,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Wednesday,02:22:00,142,"Allegheny SQ E Pittsburgh, PA 15212",3304 Criminal Mischief. / 3502 Burglary.,"Allegheny SQ Pittsburgh, PA 15212",Allegheny Center,1,2204,1,6,-80.01801474,40.44895425,30-39,North Side,0
553,1974817,16057881,28,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Saturday,18:16:00,1096,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance,"400 Block Brownsville RD Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.98912555,40.41324466,20-29,South Side,0
1060,1975796,16165616,25,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Tuesday,19:46:00,1186,"Vinial ST & Voskamp ST Pittsburgh, PA 15212",2701 Simple Assault. / 2702 Aggravated Assault.,"1000 Block Vinial ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99266324,40.45747785,20-29,North Side,0
1063,1975799,16165710,22,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Friday,21:12:00,1272,"10 Block Alpine AV Pittsburgh, PA 15212",4302 Periods for Requiring Lighted Lamps. / 13(a)(16) Possession of Controlled Substance,"20 Block Alpine AV Pittsburgh, PA 15212",Central Northside,1,2503,6,1,-80.00861839,40.45870845,20-29,North Side,0
1113,1975877,16165710,20,Male,White,9,2,2016,2-Sep-16,Sep-16,September,Saturday,21:12:00,1272,"10 Block Alpine AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"20 Block Alpine AV Pittsburgh, PA 15212",Central Northside,1,2503,6,1,-80.00861839,40.45870845,20-29,North Side,0
526,1975084,16146087,62,Male,Black,9,1,2016,1-Sep-16,Sep-16,September,Sunday,10:00:00,600,"2000 Block Centre AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"5th AV & Jumonville ST Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.97766428,40.43823421,60 and greater,Downtown/Hill/Strip,0
696,1975093,16070771,38,Male,Black,9,1,2016,1-Sep-16,Sep-16,September,Tuesday,22:25:00,1345,"900 Block Freeport RD Pittsburgh, PA 15215",3928 Unauthorized Use of Automobile and Other Vehicles. / 3932 Theft of Leased Property. / 1501 Drivers Required to be Licensed. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1900 Block West Liberty AV Pittsburgh, PA 15226",Beechview,6,1920,4,5,-80.01922028,40.40511626,30-39,West End/South Side,0
295,1975132,16159776,32,Female,Black,9,1,2016,1-Sep-16,Sep-16,September,Sunday,10:45:00,645,"600 Block 1st AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"1300 Block Woodland AV Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.03026585,40.46922282,30-39,North Side,0
524,1975079,16133158,31,Male,Black,9,1,2016,1-Sep-16,Sep-16,September,Friday,14:21:00,861,"900 Block 2nd AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"N Negley AV & Rural ST Pittsburgh, PA 15206",Garfield,5,1114,9,2,-79.92940138,40.46562175,30-39,East End (North),0
65,1975034,16033848,23,Female,Black,9,1,2016,1-Sep-16,Sep-16,September,Monday,16:00:00,960,"900 Block 2nd AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2701 Simple Assault.,"1100 Block Buente ST Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99554483,40.46661658,20-29,North Side,0
525,1975082,16141732,17,Male,Black,9,1,2016,1-Sep-16,Sep-16,September,Saturday,11:58:00,718,"1400 Block Orator ST Pittsburgh, PA 15204","901 Criminal Attempt / 903 Criminal Conspiracy. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3304(a)(1) CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means","400 Block W Prospect AV Pittsburgh, PA 15205",Fairywood,6,2808,2,5,-80.08045872,40.44704736,10-19,West End/South Side,0
298,1975467,16164848,12,Male,Black,9,1,2016,1-Sep-16,Sep-16,September,Wednesday,18:00:00,1080,"1000 Block Uvilla ST Pittsburgh, PA 15220",903 Criminal Conspiracy. / 3502 Burglary.,"1000 Block Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.0406073,40.44420027,10-19,West End/South Side,0
827,1975035,16051413,36,Male,Hispanic,9,1,2016,1-Sep-16,Sep-16,September,Sunday,12:32:00,752,"800 Block N Sheridan AV Pittsburgh, PA 15206",3921 Theft by Unlawful Taking or Disposition.,"1500 Block Penn AV Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.98832789,40.44784616,30-39,Downtown/Hill/Strip,0
197,1975468,16164848,10,Male,Other,9,1,2016,1-Sep-16,Sep-16,September,Sunday,18:10:00,1090,"1000 Block Uvilla ST Pittsburgh, PA 15220",903 Criminal Conspiracy. / 3502 Burglary.,"1000 Block Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.0406073,40.44420027,10-19,West End/South Side,0
854,1975360,16162860,54,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Saturday,01:30:00,90,"800 Block Peralta ST Pittsburgh, PA 15212",2702 Aggravated Assault. / 2706 Terroristic Threats.,"900 Block James ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.0010591,40.45510904,50-59,North Side,0
420,1975086,16152627,52,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Saturday,18:44:00,1124,"60 Block Luella ST Pittsburgh, PA 15212",2701 Simple Assault.,"East Ohio ST & Middle ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99915909,40.4537522,50-59,North Side,0
523,1975076,16123391,44,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Thursday,12:50:00,770,"600 Block 1st AV Pittsburgh, PA 15219",3927 Theft by Failure to Make Required Disp. of Funds,"500 Block El CT Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88978051,40.45062102,40-49,East End (North),0
620,1975077,16125018,40,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Wednesday,19:18:00,1158,"Allegheny River BL & Washington BL Pittsburgh, PA 15147",9015 Failure To Appear/Arrest on Attachment Order,"Hamilton AV & N Homewood AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89752445,40.4546281,40-49,East End (North),0
